DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2013,104.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2014,101.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2015,103.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2016,104.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2017,105.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2018,106.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2019,105.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2020,101.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,NO,2021,105.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2000,94.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2001,94.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2002,93.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2003,96.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2004,99.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2006,104.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2007,105.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2008,106.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2009,105.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2010,113.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2011,110.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2012,110.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2013,108.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2014,105.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2015,106.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2016,113.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2017,121.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2018,128,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2019,126.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2020,121.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2021,128.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PL,2022,123.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2000,94.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2001,95.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2002,98.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2003,98,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2004,99.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2006,98.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2007,99.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2008,97,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2009,95.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2010,95.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2011,91.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2012,84.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2013,83.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2014,82.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2015,84.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2016,85.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2017,87.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2018,88.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2019,90.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2020,78.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2021,82.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,PT,2022,87.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2000,92.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2001,94.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2002,94.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2003,98.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2004,101,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2006,100.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2007,98.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2008,100.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2009,90.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2010,91.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2011,92.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2012,92.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2013,88.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2014,88.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2015,88.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2016,90.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2017,94.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2018,95.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2019,97.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2020,95.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2021,103.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RO,2022,97.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2000,73,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2001,83.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2002,90.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2003,96.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2004,108.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2006,101.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2007,107,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2008,99.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2009,89.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2010,94.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2011,97.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2012,89.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2013,87.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2014,82.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2015,86.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2016,90.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2017,92.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2018,94.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2019,94.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2020,96.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,RS,2021,102.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2000,105.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2001,103.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2002,103,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2003,102.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2004,102.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2006,99.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2007,100.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2008,98.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2009,94.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2010,102.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2011,97.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2012,98,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2013,96.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2014,93.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2015,95.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2016,97,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2017,96.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2018,96.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2019,94.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2020,91.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2021,95.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SE,2022,93.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2000,89,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2001,93.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2002,91.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2003,94.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2004,96.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2006,99.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2007,100.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2008,107.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2009,94.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2010,98.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2011,98.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2012,95.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2013,93.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2014,89.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2015,91.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2016,95.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2017,96.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2018,96.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2019,94.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2020,85.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2021,92,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SI,2022,91.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2000,94.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2001,99.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2002,100.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2003,97,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2004,95.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2006,98.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2007,96.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2008,99.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2009,91.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2010,106,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2011,98.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2012,96,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2013,97.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2014,89.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2015,92.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2016,95.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2017,101.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2018,100.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2019,96.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2020,89.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2021,100.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,SK,2022,93.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2000,88.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2001,79.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2002,87.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2003,93.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2004,96.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2006,109.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2007,115.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2008,112.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2009,111.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2010,117.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2011,124.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2012,130.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2013,129.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2014,135.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2015,146.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2016,151.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2017,168.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2018,165.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2019,167.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2020,166.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,TR,2021,181.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2000,100.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2001,100.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2002,98.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2003,99.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2004,100.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2006,98.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2007,97.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2008,96.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2009,90.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2010,93.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2011,86.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2012,88.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2013,89.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2014,85.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2015,86.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2016,87.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2017,87.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2018,88.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,UK,2019,87.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2000,78.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2001,93.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2002,93.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2003,94.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2004,95,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2005,100,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2006,103.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2007,107.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2008,118.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2009,121.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2010,123,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2011,130.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2012,126.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2013,121.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2014,126,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2015,137.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2016,146.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2017,155.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2018,150.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2019,155.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2020,156.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,I05,XK,2021,169.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2000,1.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2001,1.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2002,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2003,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2004,2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2005,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2006,1.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2007,1.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2008,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2009,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2010,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2011,2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2012,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2013,2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2014,2.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2015,2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2016,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2017,2.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2018,2.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2019,2.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2020,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AL,2021,2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2000,23.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2001,25.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2002,25.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2003,26.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2004,27.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2005,27.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2006,27.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2007,27.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2008,27.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2009,26.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2010,28,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2011,27.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2012,27.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2013,27.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2014,26.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2015,27.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2016,28.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2017,28.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2018,27.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2019,28.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2020,26.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2021,27.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,AT,2022,26.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2014,3.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2015,3.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2016,3.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2017,3.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2018,4.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2019,4.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2020,4.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BA,2021,4.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2000,37.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2001,38.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2002,36.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2003,37.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2004,37.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2005,36.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2006,36.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2007,35.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2008,36.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2009,34.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2010,38.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2011,35.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2012,35.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2013,36.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2014,34.4,
